approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
0.0013723735,0.0064697266,19.87378640776699,13.634329252427184,-0.021628856658935547,1597,1,4.25221,-0.00645617,2048,1.2986316680908203,2048,22.915682
0.0010746206,0.0032958984,62.90625,105.66952896875,0.03402143716812134,1729,10,4.229849,-0.0030442718,20480,12.234402179718018,20480,312.53055
0.00062096724,0.00048828125,88.1304347826087,194.2158620869565,0.01741814613342285,1734,20,4.2219853,-0.0010257999,40960,24.2891685962677,40960,496.79065
0.00013422676,0.0,84.84,186.48112251999999,0.03545635938644409,1666,30,4.214597,-0.00031135647,61440,36.319997787475586,61440,454.56702
0.00010213375,0.0,87.16666666666667,192.21767566666665,0.04761314392089844,1669,40,4.2109504,-0.00029478283,81920,48.37368965148926,81920,439.07416
2.4855788e-05,0.0,85.5,183.77723191666664,0.08708441257476807,1636,50,4.2060447,-0.00025333528,102400,60.565120697021484,102400,391.5089
1.0191435e-05,0.0,89.65217391304348,196.51345756521735,0.17468750476837158,1681,60,4.2075195,5.2337302e-05,122880,72.66180348396301,122880,392.2597
1.5125454e-05,0.0,90.31818181818181,191.41988395454544,0.20020604133605957,1734,70,4.212175,3.905734e-06,143360,84.52205991744995,143360,352.21942
7.3718875e-06,0.0,87.375,190.18810616666664,0.2720842957496643,1719,80,4.208292,0.00010355262,163840,96.51801133155823,163840,342.22662
6.072314e-06,0.0,88.34782608695652,188.2646305652174,0.2694591283798218,1721,90,4.206619,-8.238456e-05,184320,108.46304202079773,184320,308.16763
2.0304153e-05,0.0,88.47826086956522,191.86565795652174,0.3744416832923889,1650,100,4.2050343,-2.3118177e-05,204800,120.56468296051025,204800,303.62872
1.2896278e-05,0.0,89.78260869565217,192.61530613043476,0.3857482075691223,1731,110,4.205369,-8.343457e-05,225280,132.60056495666504,225280,282.40533
3.7942355e-05,0.0,88.0,190.22557652173913,0.428835391998291,1724,120,4.2062073,-0.00049951737,245760,144.5296666622162,245760,271.75122
1.4582082e-05,0.0,88.0,189.5682065652174,0.5053487122058868,1631,130,4.204434,-4.6048342e-05,266240,156.49566960334778,266240,246.91821
3.4193316e-05,0.0,88.3913043478261,187.6693100434783,0.5685490071773529,1699,140,4.202909,-0.00039813033,286720,169.18936848640442,286720,221.13144
0.00015997175,0.0,88.47826086956522,188.76207282608698,0.5096171200275421,1722,150,4.1998496,-0.000584803,307200,181.22518467903137,307200,219.14806
0.00018776704,0.0,89.43478260869566,192.11048986956524,0.7151737213134766,1660,160,4.1992674,0.000668305,327680,193.25501704216003,327680,191.78761
0.00030908143,0.0,87.8695652173913,183.0707445217391,0.6659703850746155,1714,170,4.197177,-0.0011049771,348160,205.30938029289246,348160,171.68547
0.00028369308,0.0,88.34782608695652,184.43970239130434,0.6601022481918335,1694,180,4.192282,0.00065691257,368640,217.3880536556244,368640,162.45493
0.00035946694,0.00012207031,88.36363636363636,186.01913931818183,0.787186473608017,1691,190,4.1825614,-0.0006298746,389120,229.6702115535736,389120,140.35728
0.0004171362,0.00048828125,88.73913043478261,188.64145852173914,0.8102387487888336,1687,200,4.183013,-0.001496164,409600,241.85340356826782,409600,132.79295
0.00052413275,0.0009765625,90.95454545454545,189.61629163636363,0.8355863094329834,1699,210,4.186762,-0.00085049565,430080,253.94754672050476,430080,119.583725
0.0012381771,0.008422852,90.72727272727273,186.74248181818183,0.823737159371376,1624,220,4.1837797,-0.0004337972,450560,266.08808302879333,450560,111.00743
0.0004898697,0.0007324219,92.0909090909091,190.69913504545454,0.8616729378700256,1719,230,4.183913,-0.0008274244,471040,278.0221993923187,471040,98.643456
0.0003039062,0.0,87.83333333333333,178.56720612499998,0.8165024220943451,1665,240,4.181243,-0.0002475616,491520,290.2554602622986,491520,94.51063
0.00035511286,0.0,91.04545454545455,186.61034422727272,0.8635303974151611,1704,250,4.1833463,0.00011929305,512000,302.3162097930908,512000,85.216225
0.00023074864,0.0,106.84210526315789,216.95194036842105,0.8455581963062286,1731,260,4.1909876,-0.00097177655,532480,314.2035503387451,532480,101.52548
0.00040810223,0.00012207031,124.6875,261.529745875,0.7786380499601364,1750,270,4.1897125,-0.0008887301,552960,325.87043595314026,552960,143.54303
0.00037414097,0.0,147.53846153846155,308.094181,0.48887598514556885,1758,280,4.187153,-0.0007731929,573440,337.53225231170654,573440,243.93114
9.581803e-05,0.0,156.78571428571428,361.55695049999997,0.6773794889450073,1761,290,4.1829515,-0.00060238043,593920,349.19307255744934,593920,218.46933
0.000559419,0.0009765625,132.66666666666666,307.0115394,0.569519430398941,1727,300,4.1771426,-0.00056038384,614400,360.8768298625946,614400,246.19772
0.00014241895,0.0,173.08333333333334,397.41011875,0.6144910454750061,1731,310,4.1758294,-0.0006770324,634880,372.73215651512146,634880,250.7976
0.00038742417,0.00036621094,175.33333333333334,435.23667324999997,0.7047735452651978,1741,320,4.1802793,-0.0014998999,655360,384.50963592529297,655360,266.27878
0.0007347958,0.001953125,193.36363636363637,477.0440829090909,0.7548136562108994,1747,330,4.172515,-0.00146513,675840,396.25930738449097,675840,253.55136
0.00230264,0.021484375,226.22222222222223,526.57556,0.7151225805282593,1756,340,4.168029,-0.0026174604,696320,407.9380784034729,696320,248.95242
0.0005084306,0.00036621094,178.25,409.51822500000003,0.7475880980491638,1737,350,4.1643577,3.319241e-05,716800,419.6896550655365,716800,181.84335
