approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
0.008370574,0.109375,20.616161616161616,18.164547535353535,0.11771762371063232,305,1,4.2411942,-0.01644,2048,6.809790134429932,2048,0.4535656
0.011963626,0.1727539,20.00980392156863,18.53235666666667,0.29901576042175293,320,2,4.202298,-0.022491116,4096,13.205687761306763,4096,0.14234127
0.012865563,0.17333984,29.720588235294116,38.83864225,0.26111364364624023,343,3,4.17538,-0.028046688,6144,19.20065712928772,6144,0.27156153
0.012331057,0.1685547,48.76190476190476,75.41330623809523,0.226889967918396,312,4,4.1443896,-0.025646862,8192,25.771087646484375,8192,0.2754834
0.009445498,0.13217774,65.09375,120.48146499999999,0.12653517723083496,341,5,4.110693,-0.02125393,10240,31.776031255722046,10240,0.24413605
0.010470744,0.14682618,67.93103448275862,132.02442675862068,0.07160913944244385,292,6,4.1032395,-0.020810569,12288,38.77730870246887,12288,0.18881409
0.009024805,0.11787109,75.60714285714286,155.07400850000002,0.19997107982635498,345,7,4.1030483,-0.017619625,14336,44.71941947937012,14336,0.15597649
0.006911721,0.090625,87.78260869565217,189.05475130434783,0.3539336919784546,287,8,4.103278,-0.012572192,16384,51.8473596572876,16384,0.11794523
0.010192622,0.14555664,88.08695652173913,191.16352204347825,0.5160820484161377,325,9,4.1093864,-0.016229581,18432,58.15748620033264,18432,0.09128278
0.006198901,0.07758789,91.8695652173913,202.05008943478262,0.7155151665210724,291,10,4.115941,-0.010233718,20480,65.19566655158997,20480,0.05115059
0.0056978315,0.06796875,94.95238095238095,211.38034171428575,0.8100557029247284,346,11,4.120047,-0.0083340425,22528,71.11683368682861,22528,0.030563578
0.006223043,0.077978514,95.28571428571429,211.88075200000003,0.9051364809274673,305,12,4.124385,-0.009954425,24576,77.83885860443115,24576,0.0130543765
0.008632843,0.115722656,94.36363636363636,211.01139613636363,0.9191380962729454,360,13,4.1280913,-0.01246658,26624,83.52266025543213,26624,0.019948784
0.007950676,0.111767575,99.14285714285714,225.61107019047623,0.963002011179924,298,14,4.1235433,-0.011913077,28672,90.40126752853394,28672,0.0083283065
0.0098238755,0.12553711,100.7,229.3852299,0.9657003469765186,355,15,4.105386,-0.018262317,30720,96.18480181694031,30720,0.010231824
0.009572579,0.12988281,106.0,247.9077367,0.9776264280080795,299,16,4.0774736,-0.016377874,32768,103.03348875045776,32768,0.0063663707
0.009496124,0.1315918,111.11111111111111,259.51279477777774,0.9751835223287344,349,17,4.044785,-0.015756339,34816,108.90877842903137,34816,0.0067590973
0.010353474,0.1472168,116.16666666666667,269.73363388888885,0.9781014118343592,293,18,4.011759,-0.017774682,36864,115.93299579620361,36864,0.00628399
0.008540874,0.1137207,122.0625,286.7945965,0.9831223972141743,357,19,3.986805,-0.014404232,38912,121.6686577796936,38912,0.005148572
0.006902995,0.090185545,127.125,308.2716959375,0.9883602792397141,311,20,3.9887607,-0.0102463765,40960,128.2490622997284,40960,0.0030707482
0.008673045,0.11469726,127.0,297.5564830588235,0.9889329643920064,335,21,3.9989827,-0.015824735,43008,134.36969637870789,43008,0.0029397923
0.00740655,0.09633789,130.86666666666667,313.2182995333333,0.9926468818448484,309,22,3.9833527,-0.011231039,45056,141.05382299423218,45056,0.0021602672
0.011020869,0.15078124,130.4375,318.702642,0.9921412281692028,343,23,3.9502602,-0.019841785,47104,147.01288843154907,47104,0.002505028
0.009092083,0.12636718,137.0,344.20348459999997,0.993997651617974,299,24,3.9017467,-0.01791132,49152,153.84860920906067,49152,0.0015241981
0.009902786,0.13779297,139.64285714285714,352.89591500000006,0.9931554431095719,347,25,3.8722434,-0.017247815,51200,159.77276802062988,51200,0.0018383398
0.008865433,0.11723633,139.53333333333333,359.0137524666667,0.9949187100864947,304,26,3.8618436,-0.016650168,53248,166.510751247406,53248,0.0016379112
0.009510975,0.12548828,139.46666666666667,370.24579239999997,0.9947181474417448,353,27,3.8734844,-0.01679184,55296,172.31622743606567,55296,0.001734324
0.010394341,0.13291016,135.8,365.0960717333334,0.9938987675122917,307,28,3.8966565,-0.018849622,57344,178.9943699836731,57344,0.0017151255
0.009020922,0.11850586,137.73333333333332,375.26965873333336,0.9966200296767056,336,29,3.8931854,-0.013545454,59392,185.09106826782227,59392,0.0010882525
0.00972302,0.13291016,137.93333333333334,378.7499298,0.9954725834541023,310,30,3.8478782,-0.015646627,61440,191.68244218826294,61440,0.0013551957
0.006532812,0.075927734,141.21428571428572,393.2438258571429,0.9980379191692919,340,31,3.7861023,-0.009485761,63488,197.69436645507812,63488,0.00066706154
0.008401685,0.115917966,140.06666666666666,384.45759400000003,0.9974782650824636,314,32,3.7500148,-0.015003892,65536,204.20495676994324,65536,0.00106141
0.007284274,0.09350586,143.92857142857142,401.33425099999994,0.9981577129801735,351,33,3.7464824,-0.011575042,67584,210.06728148460388,67584,0.00051000144
0.008629671,0.114990234,144.07142857142858,406.1180443571428,0.9983097485965118,324,34,3.7378666,-0.012602998,69632,216.40433597564697,69632,0.0006785792
0.008754015,0.113378905,144.5,407.70535571428576,0.9987069785129279,327,35,3.7142506,-0.015127364,71680,222.66758966445923,71680,0.00047089183
0.0087124985,0.120507814,144.85714285714286,408.5221776428571,0.9988219328224659,318,36,3.6979077,-0.014308415,73728,229.10637044906616,73728,0.00046987965
0.011751416,0.15263672,147.35714285714286,418.5485469999999,0.9983640393475071,316,37,3.6737773,-0.014896238,75776,235.59801292419434,75776,0.0004657372
0.008021632,0.10620117,148.57142857142858,419.2860697142857,0.9978768858127296,325,38,3.6410038,-0.010623618,77824,241.89018964767456,77824,0.00042467163
0.008626371,0.11210938,152.14285714285714,435.3415942142857,0.9899763194844127,334,39,3.6028762,-0.010957459,79872,248.01281595230103,79872,0.0023790738
0.009263618,0.12436523,153.92307692307693,439.0067283076923,0.9950107242912054,294,40,3.5387719,-0.012896171,81920,254.97120928764343,81920,0.0011372473
0.009142173,0.12539062,155.92307692307693,442.91371538461533,0.996140536153689,334,41,3.5105195,-0.011541428,83968,261.1147816181183,83968,0.0009806801
0.009402813,0.12871094,160.15384615384616,455.78728215384615,0.9875923935323954,315,42,3.495243,-0.012702638,86016,267.6602780818939,86016,0.0022627907
0.011600176,0.16176757,169.83333333333334,492.40782575000003,0.9897077782079577,336,43,3.4412441,-0.018458577,88064,273.7460057735443,88064,0.003264413
0.0087588625,0.120996095,185.54545454545453,562.1982228181818,0.9871926791965961,327,44,3.399496,-0.01076121,90112,280.0092570781708,90112,0.0029638507
0.011506105,0.15771484,195.5,599.3581768000001,0.9885587766766548,323,45,3.3711948,-0.01591172,92160,286.3463125228882,92160,0.002257654
0.008481631,0.11367188,198.8181818181818,604.2060110909091,0.9906489811837673,317,46,3.3453343,-0.011920296,94208,292.81700897216797,94208,0.0020476868
0.00761409,0.103027344,204.4,626.6094892000001,0.9933535461314023,322,47,3.3109317,-0.0113223735,96256,299.1789984703064,96256,0.0010816447
0.010215452,0.14257812,204.1,609.5149084000001,0.956812284886837,312,48,3.2902503,-0.010831104,98304,305.76638317108154,98304,0.01578121
0.009447431,0.13168946,211.77777777777777,648.9237438888889,0.9942476432770491,331,49,3.284576,-0.01443478,100352,312.02265429496765,100352,0.0012062995
0.012211039,0.1709961,217.4,666.0140224,0.9962269889656454,310,50,3.264275,-0.015589312,102400,318.6120340824127,102400,0.0011285662
0.009216433,0.12436523,225.55555555555554,683.7854512222223,0.9954948704689741,336,51,3.2350929,-0.013850883,104448,324.70673727989197,104448,0.0011749859
