approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,kl_coef,mutual_info_coef,mutual_info_coef1,mutual_info_loss,mutual_info_loss1,nupdates,policy_entropy,policy_loss,serial_timesteps,student_ps,student_ps_coef,student_ps_loss,time_elapsed,total_timesteps,value_loss,vf_student_ps,vf_student_ps_coef,vf_student_ps_loss
0.038688358,0.4724121,6.504761904761905,-4.841023488888889,0.41264230012893677,230,0.10000026,0.5,0.5,-3.6457996,-5.8262486,56,13.650782,-0.076165885,114688,0.3870467,0.0,0.9856369,483.7726216316223,114688,0.0018889876,0.45192474,0.0,0.8036324
0.03978937,0.46674806,6.7081967213114755,-4.380618406557377,0.405189573764801,236,0.10000026,0.5,0.5,-3.6945705,-5.8817906,57,13.324041,-0.07544026,116736,0.3879145,0.0,0.9831397,492.43036127090454,116736,0.0016787965,0.45135206,0.0,0.80499125
0.03609658,0.4432129,6.6558441558441555,-4.010663120129871,0.3584427237510681,233,0.10000026,0.5,0.5,-3.730061,-5.8678713,58,13.019386,-0.070197985,118784,0.38794732,0.0,0.9827056,501.21077489852905,118784,0.0014981799,0.45070213,0.0,0.8065488
0.038726404,0.47094727,6.91554054054054,-3.3457116081081084,0.32845866680145264,233,0.10000026,0.5,0.5,-3.7560496,-5.856753,59,12.705011,-0.07221313,120832,0.3869615,0.0,0.9846668,509.9730935096741,120832,0.0012757471,0.44999018,0.0,0.80821085
0.04219474,0.47670898,6.888888888888889,-2.964112242424242,0.2945442199707031,241,0.10000026,0.5,0.5,-3.82664,-5.910081,60,12.397074,-0.07501362,122880,0.38739347,0.0,0.9828951,518.4447817802429,122880,0.0010829015,0.44918567,0.0,0.8101379
0.03848585,0.464209,7.207017543859649,-2.6100039508771933,0.2660394310951233,238,0.10000026,0.5,0.5,-3.8787053,-5.9240637,61,12.076596,-0.07380542,124928,0.3881446,0.0,0.98014575,527.0240259170532,124928,0.001034267,0.44836563,0.0,0.8120655
0.040614948,0.47055665,7.538745387453875,-1.9878952619926198,0.18916422128677368,235,0.10000026,0.5,0.5,-3.9286335,-5.9416265,62,11.766697,-0.07576736,126976,0.38752478,0.0,0.9811983,535.7037675380707,126976,0.0009971426,0.44792303,0.0,0.8131908
0.042372767,0.4748047,7.93050193050193,-1.4831617683397682,0.21369034051895142,235,0.10000026,0.5,0.5,-3.95205,-5.898339,63,11.485926,-0.07210981,129024,0.38785028,0.0,0.98025066,544.3925361633301,129024,0.000756672,0.4474667,0.0,0.8143635
0.044461235,0.47392577,8.015686274509804,-1.2452116392156862,0.10419607162475586,238,0.10000026,0.5,0.5,-3.9780064,-5.8765044,64,11.200407,-0.07067184,131072,0.38727084,0.0,0.98157644,552.9650323390961,131072,0.0010036943,0.44558382,0.0,0.818643
0.042425126,0.47299805,8.694915254237289,-0.6355241694915253,0.085704505443573,236,0.10000026,0.5,0.5,-4.044207,-5.939914,65,10.927614,-0.06815317,133120,0.38656342,0.0,0.9828955,561.6314632892609,133120,0.00091267226,0.44414195,0.0,0.8219783
0.044444554,0.4802246,8.83982683982684,-0.08601569264069263,0.13969022035598755,232,0.10000026,0.5,0.5,-4.0906496,-5.9477873,66,10.655455,-0.07281785,135168,0.38671702,0.0,0.9822298,570.4502584934235,135168,0.00093635527,0.44321713,0.0,0.8240693
0.046583034,0.4873535,9.428571428571429,0.49290457142857147,0.14854878187179565,235,0.10000026,0.5,0.5,-4.153573,-5.971525,67,10.447616,-0.069288924,137216,0.3860961,0.0,0.9836494,579.1356139183044,137216,0.0011221871,0.4425443,0.0,0.825636
0.045073368,0.4909668,9.85576923076923,1.123347375,0.11124217510223389,235,0.10000026,0.5,0.5,-4.186459,-5.954505,68,10.236957,-0.0734961,139264,0.38565534,0.0,0.98451823,587.8391423225403,139264,0.0013868365,0.4420828,0.0,0.82678425
0.04644664,0.48881835,10.541237113402062,1.9142883659793815,0.06518089771270752,236,0.10000026,0.5,0.5,-4.2255073,-5.944403,69,10.041324,-0.06904701,141312,0.3860087,0.0,0.9840395,596.5045077800751,141312,0.0016774848,0.4409376,0.0,0.8294138
0.04742872,0.49663085,10.936170212765957,2.166369872340425,0.13969480991363525,237,0.10000026,0.5,0.5,-4.2910914,-6.009895,70,9.872067,-0.071272,143360,0.38688198,0.0,0.9823626,605.1386284828186,143360,0.0014905098,0.43960738,0.0,0.8326462
0.049458154,0.49799806,11.30939226519337,2.5206157900552486,0.15325182676315308,245,0.10000026,0.5,0.5,-4.2853627,-5.9322643,71,9.703989,-0.06809075,145408,0.3882329,0.0,0.9787129,613.4923009872437,145408,0.0022761575,0.43865675,0.0,0.83497524
0.044713065,0.4798828,12.035294117647059,3.0692776588235295,0.1891183853149414,235,0.10000026,0.5,0.5,-4.3482804,-5.9702296,72,9.50704,-0.063056394,147456,0.39012104,0.0,0.9739874,622.1835072040558,147456,0.0024174189,0.4378334,0.0,0.83690786
0.050146468,0.49907225,12.011764705882353,3.4722585411764704,0.1444563865661621,234,0.10000026,0.5,0.5,-4.397216,-5.9630957,73,9.321642,-0.0657354,149504,0.39179903,0.0,0.9698204,630.9341449737549,149504,0.002647105,0.43638676,0.0,0.8403056
0.04921699,0.48046875,13.153846153846153,4.074543275641026,0.10747313499450684,236,0.10000026,0.5,0.5,-4.378927,-5.771578,74,9.1684065,-0.067885816,151552,0.392731,0.0,0.9676819,639.5903036594391,151552,0.002620893,0.43452874,0.0,0.84467906
0.05237358,0.50874025,13.56953642384106,4.765501589403972,0.18465685844421387,234,0.10000026,0.5,0.5,-4.4841385,-6.0401807,75,9.038524,-0.06834783,153600,0.39390734,0.0,0.96470195,648.313570022583,153600,0.0035733837,0.433448,0.0,0.8474264
0.051404614,0.5102539,13.372549019607844,4.8823020196078435,0.21130865812301636,238,0.10000026,0.5,0.5,-4.5322356,-6.0202537,76,8.935409,-0.0666769,155648,0.3953203,0.0,0.96076405,656.9139184951782,155648,0.003914831,0.43342286,0.0,0.8475728
0.052475173,0.5107422,14.733812949640289,5.604022000000001,0.213090181350708,232,0.10000026,0.5,0.5,-4.5539355,-5.9573965,77,8.815706,-0.06832026,157696,0.39629194,0.0,0.95844,665.716240644455,157696,0.0044961898,0.4333426,0.0,0.8479513
0.05260656,0.51157224,15.953125,6.004388203125,0.2737245559692383,240,0.10000026,0.5,0.5,-4.580131,-5.943439,78,8.685053,-0.0694571,159744,0.39662075,0.0,0.95781934,674.2492871284485,159744,0.004748686,0.43285832,0.0,0.8493473
0.06190558,0.52963865,15.968992248062015,6.685006457364341,0.21560966968536377,233,0.10000026,0.5,0.5,-4.6114035,-5.913945,79,8.565527,-0.066762224,161792,0.39806196,0.0,0.95393485,683.0343136787415,161792,0.0049807336,0.43086067,0.0,0.8542856
0.057908416,0.52861327,17.066666666666666,7.444131816666667,0.19866174459457397,237,0.10000026,0.5,0.5,-4.687038,-6.058942,80,8.448946,-0.06232036,163840,0.3977582,0.0,0.95490295,691.6583273410797,163840,0.0063481242,0.42856684,0.0,0.85992986
0.0534044,0.52490234,17.81578947368421,8.073684210526316,0.2531588077545166,234,0.10000026,0.5,0.5,-4.729824,-6.010222,81,8.333288,-0.07040946,165888,0.39686126,0.0,0.95732605,700.4092190265656,165888,0.0064357063,0.4275917,0.0,0.8623741
0.055289824,0.52475584,17.581196581196583,8.514237615384616,0.23283123970031738,233,0.10000026,0.5,0.5,-4.78262,-6.025623,82,8.222957,-0.07020183,167936,0.3960157,0.0,0.959264,709.1836202144623,167936,0.007652986,0.4263552,0.0,0.8653847
0.055192035,0.52124023,18.16216216216216,8.780530081081082,0.30464768409729004,237,0.10000026,0.5,0.5,-4.845824,-6.06287,83,8.125904,-0.0642629,169984,0.39662737,0.0,0.95731956,717.8123073577881,169984,0.0077678957,0.42503428,0.0,0.8685681
0.05513071,0.5180664,18.80909090909091,9.576420763636365,0.27044689655303955,239,0.10000026,0.5,0.5,-4.874438,-6.0311737,84,7.98816,-0.06930946,172032,0.3978167,0.0,0.9546493,726.3553900718689,172032,0.008314464,0.4247202,0.0,0.8695102
0.05489712,0.5253418,19.807692307692307,10.697844817307693,0.25481873750686646,235,0.10000026,0.5,0.5,-4.9164057,-6.0628405,85,7.875435,-0.06851467,174080,0.3988269,0.0,0.95230705,735.0588428974152,174080,0.009730564,0.42416996,0.0,0.8708852
0.056120735,0.53754884,21.416666666666668,11.800570791666667,0.3064645528793335,234,0.10000026,0.5,0.5,-4.9595494,-6.0421,86,7.783883,-0.06858463,176128,0.39892748,0.0,0.9514328,743.7907404899597,176128,0.010284355,0.42417663,0.0,0.8708841
0.06153331,0.5376953,20.434343434343436,11.659178474747476,0.2778385877609253,237,0.10000026,0.5,0.5,-4.99977,-6.0475693,87,7.667473,-0.06380508,178176,0.3981699,0.0,0.9535514,752.405713558197,178176,0.012219435,0.42463303,0.0,0.86995065
0.055152446,0.51157224,22.532608695652176,12.042673989130433,0.35799312591552734,232,0.10000026,0.5,0.5,-5.037036,-6.069833,88,7.5611067,-0.0660086,180224,0.39998925,0.0,0.94857025,761.2107317447662,180224,0.010239344,0.42329383,0.0,0.87350863
0.057843853,0.52797854,25.848101265822784,15.332504582278478,0.23334360122680664,237,0.10000026,0.5,0.5,-5.0591164,-6.0216913,89,7.458148,-0.06325445,182272,0.39961717,0.0,0.94990367,769.8506791591644,182272,0.016206328,0.42194685,0.0,0.8769595
0.068559304,0.56210935,26.05128205128205,15.74612998717948,0.27460551261901855,236,0.10000026,0.5,0.5,-5.117151,-6.0585485,90,7.352057,-0.06890006,184320,0.3982367,0.0,0.9543538,778.5122900009155,184320,0.016850112,0.4218866,0.0,0.8768517
0.06422989,0.540918,26.26923076923077,15.32172398717948,0.35006076097488403,233,0.10000026,0.5,0.5,-5.1390605,-6.0371566,91,7.2846475,-0.06466757,186368,0.39704055,0.0,0.9577395,787.2831237316132,186368,0.015046582,0.42225122,0.0,0.87583697
0.06375728,0.5391113,30.147058823529413,17.896886323529408,0.27373188734054565,237,0.10000026,0.5,0.5,-5.172389,-6.0030236,92,7.2262435,-0.06860753,188416,0.3973245,0.0,0.957075,795.9130480289459,188416,0.019137325,0.42280978,0.0,0.87440646
0.062044036,0.53642577,31.746031746031747,20.21268646031746,0.3213179111480713,236,0.10000026,0.5,0.5,-5.227315,-6.0335803,93,7.14984,-0.059446532,190464,0.39962253,0.0,0.9516217,804.5866258144379,190464,0.02087808,0.42284173,0.0,0.87459815
0.06208213,0.5414063,30.463768115942027,19.274629144927538,0.31948065757751465,235,0.10000026,0.5,0.5,-5.266177,-6.049514,94,7.0429735,-0.06831612,192512,0.40138644,0.0,0.94730836,813.2830770015717,192512,0.020408027,0.4212811,0.0,0.87879694
0.06436564,0.54731447,29.58823529411765,18.171724573529414,0.30119645595550537,243,0.10000026,0.5,0.5,-5.319935,-6.119299,95,6.932843,-0.06471235,194560,0.4027256,0.0,0.9439495,821.6952958106995,194560,0.019145032,0.41970223,0.0,0.882867
0.06511278,0.5511719,41.86,25.07680334,0.29711729288101196,242,0.10000026,0.5,0.5,-5.331098,-6.0203533,96,6.8452272,-0.06516273,196608,0.40305337,0.0,0.94332206,830.1293408870697,196608,0.023379285,0.41907018,0.0,0.8845102
0.0679606,0.5479004,37.407407407407405,23.281825185185184,0.2653239965438843,238,0.10000026,0.5,0.5,-5.3623033,-6.0311527,97,6.7489305,-0.0630839,198656,0.40319878,0.0,0.9427665,838.7036919593811,198656,0.025299087,0.41967463,0.0,0.8829179
0.067267016,0.5541992,36.732142857142854,23.81273889285714,0.27288782596588135,234,0.10000026,0.5,0.5,-5.420051,-6.085863,98,6.6921616,-0.060632784,200704,0.40641007,0.0,0.9349178,847.4485728740692,200704,0.026936477,0.4200136,0.0,0.8822384
0.072828926,0.575,36.625,22.870137446428572,0.2770013213157654,237,0.10000026,0.5,0.5,-5.4886765,-6.117936,99,6.6642404,-0.060867805,202752,0.40716228,0.0,0.9335078,856.0863654613495,202752,0.025747541,0.41853246,0.0,0.8858973
0.062443912,0.5461426,38.735849056603776,23.75896679245283,0.2489335536956787,236,0.10000026,0.5,0.5,-5.5176725,-6.1042137,100,6.62058,-0.066577844,204800,0.40856162,0.0,0.9301324,864.7529468536377,204800,0.026478473,0.42035493,0.0,0.88121605
0.06302778,0.5451172,43.8936170212766,28.944315787234036,0.23945707082748413,231,0.10000026,0.5,0.5,-5.5621743,-6.1017957,101,6.587676,-0.06398363,206848,0.41045776,0.0,0.9256465,873.5901675224304,206848,0.031140942,0.42262664,0.0,0.8755232
0.066748396,0.55751956,42.520833333333336,26.63052322916667,0.29779213666915894,234,0.10000026,0.5,0.5,-5.5967493,-6.1027718,102,6.511808,-0.06021456,208896,0.41094035,0.0,0.92481387,882.3199906349182,208896,0.027990919,0.42370263,0.0,0.8728307
