approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,kl_coef,mutual_info_coef,mutual_info_coef1,mutual_info_loss,mutual_info_loss1,nupdates,policy_entropy,policy_loss,serial_timesteps,student_ps,student_ps_coef,student_ps_loss,time_elapsed,total_timesteps,value_loss,vf_student_ps,vf_student_ps_coef,vf_student_ps_loss
0.03732802,0.43413085,1000.0,5296.8055155,0.26414626836776733,243,0.10000026,0.5,0.5,-8.595758,-7.6622186,727,-11.065117,-0.052752316,1488896,0.9330265,0.32687965,0.070947014,5995.762357473373,1488896,0.091680825,0.95625037,0.0653761,0.04474446
0.031432956,0.40092772,1000.0,5295.047683000001,0.23195791244506836,245,0.10000026,0.5,0.5,-8.720256,-7.536545,728,-11.072209,-0.05239352,1490944,0.9336481,0.32801822,0.07024675,6004.1194887161255,1490944,0.09385,0.9564762,0.06560343,0.04450821
0.032655604,0.38774413,678.6666666666666,3508.552180666667,0.30371391773223877,246,0.10000026,0.5,0.5,-8.584978,-7.6596403,729,-11.081881,-0.048741482,1492992,0.9343028,0.32915673,0.06950931,6012.439239025116,1492992,0.09022728,0.9567095,0.06583155,0.044263802
0.034595992,0.43129882,1000.0,5293.139261,0.27848923206329346,245,0.10000026,0.5,0.5,-8.683382,-7.5665116,730,-11.094629,-0.053322792,1495040,0.93483716,0.33029717,0.06890906,6020.781772613525,1495040,0.09133924,0.9569341,0.06605913,0.044028856
0.03472049,0.42460936,1000.0,5215.2994565,0.23550385236740112,244,0.10000026,0.5,0.5,-8.696945,-7.56454,731,-11.092271,-0.050751753,1497088,0.9353844,0.33143574,0.06829474,6029.156380176544,1497088,0.09034638,0.9571616,0.0662868,0.04379113
0.033669148,0.41752928,1000.0,5254.212022,0.2501105070114136,241,0.10000026,0.5,0.5,-8.689833,-7.6532106,732,-11.088536,-0.05105815,1499136,0.9359892,0.33257338,0.06761708,6037.641678094864,1499136,0.09202262,0.9573967,0.06651493,0.0435456
0.031175977,0.4055664,1000.0,5222.736869,0.24262142181396484,243,0.10000026,0.5,0.5,-8.662982,-7.6765428,733,-11.09405,-0.05455959,1501184,0.9365264,0.3337119,0.06701621,6046.059943675995,1501184,0.089868836,0.95761967,0.066742525,0.043312594
0.03230391,0.4029297,1000.0,5275.864055,0.2704344391822815,240,0.10000026,0.5,0.5,-8.730928,-7.547961,734,-11.104575,-0.05115459,1503232,0.93704385,0.3348524,0.06643741,6054.5643537044525,1503232,0.093276694,0.95783633,0.06697065,0.043086328
0.032854483,0.42128906,1000.0,5280.0000315,0.2215275764465332,239,0.10000026,0.5,0.5,-8.666793,-7.686,735,-11.115709,-0.05493185,1505280,0.93762666,0.33599088,0.06578548,6063.106687784195,1505280,0.09263252,0.95805156,0.06719796,0.04286129
0.03244079,0.41376954,1000.0,5261.0447875,0.24422591924667358,245,0.10000026,0.5,0.5,-8.72118,-7.613014,736,-11.132421,-0.05423631,1507328,0.93831646,0.3371294,0.06501493,6071.465174198151,1507328,0.092522785,0.9582618,0.06742602,0.042642184
