approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,kl_coef,mutual_info_coef,mutual_info_coef1,mutual_info_loss,mutual_info_loss1,nupdates,policy_entropy,policy_loss,serial_timesteps,student_ps,student_ps_coef,student_ps_loss,time_elapsed,total_timesteps,value_loss,vf_student_ps,vf_student_ps_coef,vf_student_ps_loss
0.03649899,0.4684082,19.53846153846154,-83.53463008653846,0.18530958890914917,233,0.05000013,1.0,1.0,-1.3116486,-2.4257054,17,29.77918,-0.08495832,34816,0.3680491,0.0,1.0247234,147.86655712127686,34816,0.13997087,0.46010694,0.0,0.780313
0.03691396,0.46606445,17.584745762711865,-75.92041903389833,0.20297402143478394,236,0.05000013,1.0,1.0,-1.3692324,-2.5412192,18,29.683786,-0.08371691,36864,0.36507505,0.0,1.0348011,156.51586079597473,36864,0.116879225,0.46063104,0.0,0.7793807
0.033607773,0.45273438,16.56451612903226,-72.2450673467742,0.21202588081359863,237,0.05000013,1.0,1.0,-1.4268258,-2.6595693,19,29.611385,-0.08101431,38912,0.36496887,0.0,1.0368928,165.13269424438477,38912,0.11438955,0.45985228,0.0,0.7810762
0.035098545,0.46230468,17.134453781512605,-73.17307978991595,0.2151639461517334,236,0.05000013,1.0,1.0,-1.4839127,-2.774856,20,29.522898,-0.08404602,40960,0.3644434,0.0,1.0402462,173.79555249214172,40960,0.1248379,0.45980558,0.0,0.7814204
0.037009954,0.4550293,15.621212121212121,-65.00980509090908,0.21163976192474365,235,0.05000013,1.0,1.0,-1.5420922,-2.8942828,21,29.42544,-0.08536608,43008,0.361791,0.0,1.0490758,182.47733616828918,43008,0.11193168,0.4581369,0.0,0.7855908
0.03894656,0.47998047,13.797297297297296,-58.361229662162174,0.24311131238937378,233,0.05000013,1.0,1.0,-1.5997522,-3.0105567,22,29.300446,-0.083137676,45056,0.36079293,0.0,1.0523965,191.24452424049377,45056,0.093495496,0.45721906,0.0,0.7879509
0.03251954,0.43823242,14.861313868613138,-62.91668917518247,0.23286932706832886,238,0.05000013,1.0,1.0,-1.6544912,-3.1194544,23,29.18312,-0.07913704,47104,0.36057833,0.0,1.0545104,199.8205075263977,47104,0.11053821,0.4581655,0.0,0.786127
0.034661733,0.45083007,12.782608695652174,-54.01867053416149,0.28080809116363525,238,0.05000013,1.0,1.0,-1.7193896,-3.2471302,24,29.054031,-0.07827214,49152,0.3605985,0.0,1.0563843,208.41900300979614,49152,0.09353602,0.45883957,0.0,0.7848413
0.034962974,0.44140625,11.26923076923077,-47.701737076923074,0.27351272106170654,239,0.05000013,1.0,1.0,-1.7769588,-3.3608298,25,28.925732,-0.0754682,51200,0.3612694,0.0,1.055866,216.98236107826233,51200,0.07406207,0.45916525,0.0,0.78437805
0.034912154,0.45649415,10.893617021276595,-45.49825019148936,0.3372078537940979,235,0.05000013,1.0,1.0,-1.8371477,-3.4738243,26,28.76731,-0.078598455,53248,0.36042422,0.0,1.0596706,225.67734265327454,53248,0.06185173,0.4561121,0.0,0.79161716
0.032385267,0.43461913,9.548837209302325,-39.69221422790698,0.306033730506897,232,0.05000013,1.0,1.0,-1.8992802,-3.5897565,27,28.59056,-0.07571679,55296,0.359173,0.0,1.0641264,234.49935507774353,55296,0.056286663,0.45317894,0.0,0.79844475
0.03482199,0.44936523,9.17117117117117,-37.94965096846847,0.2910017967224121,236,0.05000013,1.0,1.0,-1.9601386,-3.7051418,28,28.38772,-0.0765132,57344,0.36077547,0.0,1.0603213,243.1659438610077,57344,0.057003014,0.45212072,0.0,0.80115366
0.036132894,0.44492188,8.991266375545852,-36.75989604366812,0.30428266525268555,232,0.05000013,1.0,1.0,-2.022384,-3.8147836,29,28.159359,-0.07516395,59392,0.36324582,0.0,1.0550095,251.991544008255,59392,0.047090225,0.45178366,0.0,0.8020999
0.033904918,0.4386719,7.861538461538461,-32.35914458461538,0.35029202699661255,235,0.05000013,1.0,1.0,-2.0929933,-3.9446392,30,27.953167,-0.072208926,61440,0.3652284,0.0,1.0504495,260.69487833976746,61440,0.03678807,0.45226994,0.0,0.8010045
0.037363563,0.45717773,7.82824427480916,-31.428128461832056,0.3820454478263855,233,0.05000013,1.0,1.0,-2.1560674,-4.056784,31,27.706839,-0.072734185,63488,0.36578107,0.0,1.0498902,269.4730336666107,63488,0.031682283,0.45227665,0.0,0.80099326
0.03565551,0.4482422,7.034364261168385,-28.387136951890035,0.4008801579475403,236,0.05000013,1.0,1.0,-2.2272096,-4.1754174,32,27.449581,-0.07154105,65536,0.3647204,0.0,1.0540321,278.13818168640137,65536,0.025311064,0.45074186,0.0,0.80463135
0.033738516,0.43945312,7.02054794520548,-27.479812866438355,0.38581758737564087,230,0.05000013,1.0,1.0,-2.2836928,-4.2662535,33,27.148056,-0.06920678,67584,0.36500314,0.0,1.0542133,287.01388120651245,67584,0.02560642,0.44887385,0.0,0.80918723
0.03418314,0.43745118,6.898989898989899,-26.79679223905724,0.4041220545768738,236,0.05000013,1.0,1.0,-2.3558266,-4.3953543,34,26.847305,-0.06603965,69632,0.36611477,0.0,1.0520358,295.68106484413147,69632,0.024620838,0.44897383,0.0,0.8090621
0.03290173,0.43798828,6.501587301587302,-24.82883583174603,0.460172176361084,232,0.05000013,1.0,1.0,-2.4259856,-4.513669,35,26.57645,-0.06589493,71680,0.3663806,0.0,1.0518186,304.47425055503845,71680,0.018982515,0.44825095,0.0,0.810832
0.034672834,0.44438475,6.298461538461538,-23.612673643076924,0.43191325664520264,234,0.05000013,1.0,1.0,-2.496385,-4.6241446,36,26.299784,-0.067398205,73728,0.36789727,0.0,1.0472797,313.21683049201965,73728,0.017744992,0.44707966,0.0,0.8137213
0.034424208,0.43564454,6.047337278106509,-22.128051304733727,0.492442786693573,234,0.05000013,1.0,1.0,-2.5681694,-4.7363124,37,25.987629,-0.06580744,75776,0.36865473,0.0,1.0453097,321.9663984775543,75776,0.013914031,0.44631886,0.0,0.8156767
0.035297997,0.45507812,6.183734939759036,-21.92224069578313,0.4691420793533325,235,0.05000013,1.0,1.0,-2.6314282,-4.8377023,38,25.667313,-0.0701204,77824,0.36937708,0.0,1.042959,330.67128229141235,77824,0.013924407,0.44594365,0.0,0.8168151
0.0353709,0.4550293,5.876436781609195,-20.909235899425287,0.49543797969818115,231,0.05000013,1.0,1.0,-2.6986175,-4.945653,39,25.353275,-0.06987576,79872,0.37075844,0.0,1.0392559,339.53965616226196,79872,0.012662734,0.4448246,0.0,0.8196335
0.034712188,0.44160157,5.947826086956522,-20.203398533333335,0.43391042947769165,234,0.05000013,1.0,1.0,-2.763639,-5.040404,40,25.065557,-0.07093744,81920,0.37158194,0.0,1.0373495,348.2818229198456,81920,0.014118217,0.4436617,0.0,0.82258475
0.032040708,0.42475587,5.845714285714286,-19.687773954285714,0.4792271852493286,232,0.05000013,1.0,1.0,-2.8184018,-5.1375012,41,24.731785,-0.06680919,83968,0.37265834,0.0,1.0352223,357.09975361824036,83968,0.012008819,0.4434294,0.0,0.8233083
0.03301505,0.4359375,5.815340909090909,-18.438366000000002,0.5329731106758118,233,0.05000013,1.0,1.0,-2.8850129,-5.2342887,42,24.410664,-0.06709396,86016,0.374534,0.0,1.0301316,365.8821020126343,86016,0.009665864,0.44145885,0.0,0.8280072
0.029209593,0.40317383,5.76123595505618,-17.840986092696628,0.5060376226902008,233,0.05000013,1.0,1.0,-2.948914,-5.331034,43,24.081244,-0.06618406,88064,0.37667948,0.0,1.0245135,374.6514263153076,88064,0.009849694,0.4394977,0.0,0.8327559
0.031148601,0.4211914,5.73109243697479,-17.301247694677873,0.512304812669754,233,0.05000013,1.0,1.0,-3.001717,-5.4047413,44,23.757793,-0.06953499,90112,0.378051,0.0,1.0208753,383.40672516822815,90112,0.009264801,0.43799582,0.0,0.83651274
0.029720098,0.40791017,5.577656675749319,-16.26509060762943,0.557496577501297,236,0.05000013,1.0,1.0,-3.060049,-5.4721565,45,23.41579,-0.06473021,92160,0.37779117,0.0,1.0212371,392.0855178833008,92160,0.007754366,0.4372123,0.0,0.8384558
0.030329099,0.411084,5.7366946778711485,-15.888840826330531,0.5411446392536163,234,0.05000013,1.0,1.0,-3.1014042,-5.5398774,46,23.08559,-0.0662335,94208,0.37688375,0.0,1.0238093,400.82797718048096,94208,0.007421934,0.43675572,0.0,0.839551
0.029880952,0.40883788,5.475935828877005,-14.737590147058821,0.5788108706474304,234,0.05000013,1.0,1.0,-3.1661127,-5.6117954,47,22.771732,-0.068614885,96256,0.37780255,0.0,1.0213217,409.5693619251251,96256,0.006534102,0.43542162,0.0,0.84276277
0.029422615,0.40859374,5.763380281690141,-15.068532326760565,0.4804465174674988,236,0.05000013,1.0,1.0,-3.198907,-5.638818,48,22.47549,-0.06790478,98304,0.37838486,0.0,1.0195535,418.2430508136749,98304,0.0072913645,0.43454394,0.0,0.84489214
0.029618125,0.4120117,5.688888888888889,-14.084368777777778,0.5605026483535767,234,0.05000013,1.0,1.0,-3.2508557,-5.7056065,49,22.160852,-0.07172361,100352,0.37896556,0.0,1.0177677,426.9854278564453,100352,0.0060053323,0.43337488,0.0,0.8477065
0.028185949,0.39702147,5.578804347826087,-13.444280461956522,0.5673125684261322,236,0.05000013,1.0,1.0,-3.3034902,-5.759741,50,21.847303,-0.067754515,102400,0.3796385,0.0,1.0154732,435.641717672348,102400,0.005455931,0.43216562,0.0,0.8505583
0.029292941,0.40756837,5.605479452054794,-12.94154742191781,0.5457980036735535,237,0.05000013,1.0,1.0,-3.3376224,-5.7712297,51,21.559612,-0.070886865,104448,0.37958503,0.0,1.0156534,444.2846395969391,104448,0.005353761,0.43117556,0.0,0.8528841
0.027044173,0.38271484,5.5858310626703,-12.659091970027248,0.5593088269233704,235,0.05000013,1.0,1.0,-3.3849494,-5.791558,52,21.268242,-0.06776504,106496,0.37984794,0.0,1.0154258,452.9941625595093,106496,0.0050242483,0.43037185,0.0,0.85480565
0.027954355,0.39365235,5.569482288828338,-12.577529367847411,0.5498113334178925,237,0.05000013,1.0,1.0,-3.4169014,-5.818253,53,20.960697,-0.06527102,108544,0.38096294,0.0,1.0119436,461.61709213256836,108544,0.004985624,0.4296906,0.0,0.8564348
0.02821689,0.4041504,5.501340482573727,-11.810862238605898,0.5757200419902802,235,0.05000013,1.0,1.0,-3.4721699,-5.868688,54,20.658857,-0.069997385,110592,0.38163483,0.0,1.0098203,470.3141887187958,110592,0.004422654,0.42892748,0.0,0.85822284
0.030760396,0.4159668,5.623626373626373,-11.531230942307692,0.5445086061954498,233,0.05000013,1.0,1.0,-3.506741,-5.8439245,55,20.351854,-0.06753862,112640,0.3826817,0.0,1.0065463,479.08595514297485,112640,0.0043943464,0.4279595,0.0,0.86050546
0.030721793,0.42036134,5.649171270718232,-11.061659461325966,0.5903937220573425,235,0.05000013,1.0,1.0,-3.5537343,-5.8646917,56,19.99409,-0.07168789,114688,0.38356513,0.0,1.0041517,487.79351902008057,114688,0.0038282746,0.42710343,0.0,0.86253226
0.031400856,0.42685547,5.6814404432132966,-10.554055736842106,0.5654007196426392,248,0.05000013,1.0,1.0,-3.5975003,-5.8843365,57,19.594738,-0.073257476,116736,0.3841864,0.0,1.0022682,496.02650213241577,116736,0.0036261627,0.42654127,0.0,0.8638628
0.03350194,0.43735352,5.623626373626373,-10.088876340659342,0.5873113572597504,244,0.05000013,1.0,1.0,-3.6246834,-5.888482,58,19.191025,-0.072086096,118784,0.38479227,0.0,1.0004364,504.4087474346161,118784,0.0032957557,0.42586407,0.0,0.8655144
0.035665374,0.46000975,5.654696132596685,-9.380268110497237,0.5705365538597107,236,0.05000013,1.0,1.0,-3.6920419,-5.924053,59,18.817966,-0.077829935,120832,0.38518512,0.0,0.99902743,513.0728554725647,120832,0.0030365342,0.42524648,0.0,0.8670763
0.032886494,0.43613282,5.766197183098591,-9.077930011267606,0.5717070996761322,235,0.05000013,1.0,1.0,-3.7300038,-5.940501,60,18.44739,-0.07034991,122880,0.3850161,0.0,0.9995392,521.7855441570282,122880,0.0028633694,0.42442217,0.0,0.8691209
0.034830883,0.44716796,5.745098039215686,-8.572820123249299,0.5460208654403687,237,0.05000013,1.0,1.0,-3.7831988,-5.950137,61,18.10162,-0.07363468,124928,0.38496527,0.0,0.9997448,530.4039421081543,124928,0.0026489461,0.42382917,0.0,0.8706063
0.034134258,0.43496093,5.649171270718232,-7.9792908314917135,0.5735886693000793,231,0.05000013,1.0,1.0,-3.8384235,-5.989714,62,17.736464,-0.06970964,126976,0.38413745,0.0,1.002208,539.249861240387,126976,0.0022439545,0.4232401,0.0,0.8720458
0.036032386,0.45664063,5.583106267029973,-7.651139321525885,0.5627700686454773,234,0.05000013,1.0,1.0,-3.8776073,-5.950956,63,17.346317,-0.07376288,129024,0.38448796,0.0,1.001269,547.9767541885376,129024,0.0021181717,0.42247024,0.0,0.87392294
0.035806313,0.4498047,5.887931034482759,-7.332093025862069,0.5324819982051849,235,0.05000013,1.0,1.0,-3.921791,-5.975722,64,16.952824,-0.07446118,131072,0.3851948,0.0,0.99930906,556.6593945026398,131072,0.0019684383,0.42192802,0.0,0.8752667
0.03644731,0.46044922,5.74438202247191,-6.814397264044945,0.5400251746177673,237,0.05000013,1.0,1.0,-3.9687448,-6.000348,65,16.572515,-0.07633072,133120,0.38692796,0.0,0.9940859,565.2776596546173,133120,0.0018223537,0.42149347,0.0,0.87634134
0.038244106,0.47597656,5.832386363636363,-6.421289008522726,0.5092137157917023,234,0.05000013,1.0,1.0,-4.0088496,-6.006846,66,16.174065,-0.07302633,135168,0.38747197,0.0,0.99196804,574.0138628482819,135168,0.0015941871,0.42100507,0.0,0.87754613
0.04181036,0.48911133,5.899135446685879,-6.010276556195966,0.4902808666229248,241,0.05000013,1.0,1.0,-4.0625143,-6.01935,67,15.786899,-0.07932853,137216,0.38779235,0.0,0.9907171,582.5047776699066,137216,0.001478013,0.4204885,0.0,0.87882006
0.04036422,0.4741211,5.882183908045977,-5.467275454022989,0.4886319637298584,233,0.05000013,1.0,1.0,-4.1181054,-6.063422,68,15.407524,-0.0762365,139264,0.3867961,0.0,0.9928071,591.260990858078,139264,0.00125918,0.4199933,0.0,0.88006353
0.038647078,0.46694335,6.041297935103245,-5.123113324483776,0.4865593910217285,239,0.05000013,1.0,1.0,-4.1537337,-6.0206656,69,15.044886,-0.073532596,141312,0.38765976,0.0,0.990203,599.8176441192627,141312,0.001135443,0.41948718,0.0,0.88133705
0.038789324,0.46987304,6.292307692307692,-4.718152600000001,0.4549291133880615,237,0.05000013,1.0,1.0,-4.1901636,-6.0365334,70,14.67882,-0.07405157,143360,0.3889255,0.0,0.98598576,608.4397385120392,143360,0.0010269084,0.4190498,0.0,0.88243043
0.041515805,0.47636718,6.227963525835866,-4.5180889513677815,0.427765429019928,236,0.05000013,1.0,1.0,-4.239148,-6.0496836,71,14.328619,-0.076278225,145408,0.38977596,0.0,0.9831201,617.0834293365479,145408,0.001031578,0.41856724,0.0,0.8836134
0.040871985,0.47631836,6.493670886075949,-3.670236490506329,0.3714633584022522,235,0.05000013,1.0,1.0,-4.276115,-6.057285,72,14.015772,-0.071853474,147456,0.39036298,0.0,0.9813698,625.7996797561646,147456,0.00085177674,0.41812626,0.0,0.8846879
0.043261714,0.4945801,6.749174917491749,-3.464604277227723,0.37663745880126953,231,0.05000013,1.0,1.0,-4.3175244,-6.0408826,73,13.715067,-0.073986664,149504,0.39040452,0.0,0.9813908,634.642245054245,149504,0.0007609537,0.4176453,0.0,0.88589287
0.042625103,0.49594727,6.959183673469388,-2.9506295782312923,0.29638177156448364,232,0.05000013,1.0,1.0,-4.353141,-6.0479784,74,13.374476,-0.07577006,151552,0.3885716,0.0,0.98650897,643.4676861763,151552,0.000728991,0.41722053,0.0,0.88696575
0.042399988,0.48305663,7.529411764705882,-2.351625448529412,0.2730920910835266,234,0.05000013,1.0,1.0,-4.383849,-6.0287995,75,13.0643215,-0.07657907,153600,0.38819578,0.0,0.98716897,652.1932854652405,153600,0.00062797836,0.41693538,0.0,0.8876711
0.043390587,0.4793457,7.397111913357401,-2.005406566787004,0.263167142868042,239,0.05000013,1.0,1.0,-4.4466257,-6.0857306,76,12.756613,-0.07208714,155648,0.38683194,0.0,0.9900106,660.7631855010986,155648,0.0005432569,0.41659108,0.0,0.8885419
0.04635003,0.49238282,7.544117647058823,-1.802286823529412,0.24726414680480957,230,0.05000013,1.0,1.0,-4.4948378,-6.070167,77,12.454952,-0.0756,157696,0.3860464,0.0,0.9920141,669.6653172969818,157696,0.00058473356,0.41635665,0.0,0.88917845
0.048837595,0.50166017,8.127490039840637,-1.0740576095617531,0.18133097887039185,236,0.05000013,1.0,1.0,-4.5237875,-6.0550966,78,12.187513,-0.07197724,159744,0.38455978,0.0,0.9958542,678.3224093914032,159744,0.0006230831,0.41623312,0.0,0.8895151
0.045421656,0.49023438,8.69915254237288,-0.4051610805084746,0.14071625471115112,234,0.05000013,1.0,1.0,-4.5513635,-6.060423,79,11.958122,-0.073085494,161792,0.38472322,0.0,0.9950997,687.0672860145569,161792,0.00065212086,0.41600257,0.0,0.8901083
0.045402788,0.47905272,8.947598253275109,-0.3188511703056769,0.1548888087272644,233,0.05000013,1.0,1.0,-4.593837,-6.048424,80,11.759837,-0.06774264,163840,0.38607898,0.0,0.99138355,695.840418100357,163840,0.00089388574,0.4156515,0.0,0.89096844
0.04720669,0.51171875,9.11111111111111,0.3561199288888889,0.11802196502685547,241,0.05000013,1.0,1.0,-4.637887,-6.082252,81,11.5579815,-0.0746288,165888,0.38680393,0.0,0.989363,704.3213713169098,165888,0.00084564136,0.41515723,0.0,0.8921877
0.048398696,0.5076172,9.701421800947868,0.5673312369668245,0.10490167140960693,231,0.05000013,1.0,1.0,-4.6726484,-6.0570555,82,11.346164,-0.07526149,167936,0.38776222,0.0,0.986946,713.1675002574921,167936,0.00086741167,0.41471726,0.0,0.8933363
0.04485559,0.49311525,10.313131313131313,1.4653679090909089,0.08632254600524902,235,0.05000013,1.0,1.0,-4.7207184,-6.048751,83,11.101848,-0.07333299,169984,0.39021337,0.0,0.9806957,721.8697946071625,169984,0.0010199879,0.41439635,0.0,0.8942083
0.046345554,0.495166,10.572164948453608,1.7469703402061856,0.09111785888671875,238,0.05000013,1.0,1.0,-4.7787943,-6.092307,84,10.862278,-0.07004684,172032,0.3906187,0.0,0.97942936,730.4649183750153,172032,0.0010081499,0.41386518,0.0,0.8955471
0.051479805,0.5072754,11.064864864864864,2.402297075675676,0.10929197072982788,239,0.05000013,1.0,1.0,-4.7965264,-6.0852294,85,10.667665,-0.074081734,174080,0.39116412,0.0,0.9780549,739.0119285583496,174080,0.0015074572,0.41319698,0.0,0.89720947
0.05186379,0.5103027,11.88953488372093,2.9504964418604653,0.09907293319702148,234,0.05000013,1.0,1.0,-4.8270125,-6.087569,86,10.486935,-0.07145262,176128,0.39151096,0.0,0.97740364,747.7515277862549,176128,0.0015074954,0.41251558,0.0,0.8989479
0.04931567,0.51123047,12.406060606060606,3.496806515151515,0.12658041715621948,237,0.05000013,1.0,1.0,-4.872813,-6.0790806,87,10.328413,-0.073613375,178176,0.39374703,0.0,0.97166646,756.3726489543915,178176,0.0016566453,0.4118348,0.0,0.9006847
0.051035993,0.5055664,12.73913043478261,4.330838211180124,0.11062097549438477,236,0.05000013,1.0,1.0,-4.9246864,-6.1173763,88,10.20503,-0.07076077,180224,0.39583892,0.0,0.9661714,765.0500583648682,180224,0.002351222,0.41138405,0.0,0.9018475
0.05386602,0.51777345,12.99367088607595,3.9323720759493663,0.1293623447418213,231,0.05000013,1.0,1.0,-4.928394,-6.0224338,89,10.054092,-0.07390793,182272,0.39773875,0.0,0.9613663,773.8833193778992,182272,0.0020639314,0.41078138,0.0,0.9033826
0.056223918,0.53344727,13.711409395973154,4.789217463087248,0.1555590033531189,235,0.05000013,1.0,1.0,-5.0044975,-6.115526,90,9.884333,-0.07499888,184320,0.39747804,0.0,0.96199477,782.5777881145477,184320,0.0020991918,0.41011825,0.0,0.9050765
0.05120508,0.50024414,13.673333333333334,4.7880524399999995,0.1644231677055359,233,0.05000013,1.0,1.0,-5.036488,-6.104333,91,9.696883,-0.068165,186368,0.39739245,0.0,0.9616655,791.3685894012451,186368,0.0021413288,0.40983766,0.0,0.90581715
0.054472826,0.5114258,13.979452054794521,6.003049047945205,0.16847974061965942,232,0.05000013,1.0,1.0,-5.0934324,-6.132106,92,9.518424,-0.06991449,188416,0.39735016,0.0,0.96170264,800.1635985374451,188416,0.003220316,0.4096856,0.0,0.90627176
0.059722632,0.53457034,14.91970802919708,6.5285086715328475,0.17899179458618164,234,0.05000013,1.0,1.0,-5.131416,-6.118285,93,9.373253,-0.07120888,190464,0.39704886,0.0,0.9628329,808.908566236496,190464,0.0031881288,0.40927976,0.0,0.9073657
0.058143876,0.534375,15.507575757575758,7.079042007575758,0.1886080503463745,234,0.05000013,1.0,1.0,-5.173048,-6.1487174,94,9.244123,-0.072231956,192512,0.39862344,0.0,0.9594717,817.6384708881378,192512,0.0035363939,0.40908194,0.0,0.9079302
0.062256616,0.53916013,16.173228346456693,7.814329669291338,0.18352580070495605,236,0.05000013,1.0,1.0,-5.202535,-6.1462708,95,9.12047,-0.07643866,194560,0.40082002,0.0,0.9544179,826.2943661212921,194560,0.0044191345,0.40919453,0.0,0.90771073
0.059480287,0.54003906,17.126050420168067,8.74598494117647,0.21224862337112427,238,0.05000013,1.0,1.0,-5.235553,-6.1340837,96,9.013751,-0.07819811,196608,0.40205497,0.0,0.95122445,834.8812201023102,196608,0.0046191863,0.40891728,0.0,0.90846395
0.060933083,0.5543457,17.930434782608696,9.181333121739131,0.1864786148071289,235,0.05000013,1.0,1.0,-5.289879,-6.115991,97,8.89475,-0.07011727,198656,0.40320235,0.0,0.9484068,843.5687637329102,198656,0.0050610118,0.4080801,0.0,0.9105984
0.06164219,0.553125,19.1588785046729,10.724848551401868,0.23460912704467773,232,0.05000013,1.0,1.0,-5.3213034,-6.1429815,98,8.801751,-0.07407314,200704,0.4039815,0.0,0.9464968,852.3662054538727,200704,0.005923505,0.4077255,0.0,0.9114828
0.05733878,0.53149414,18.25,10.009541437500001,0.17562270164489746,232,0.05000013,1.0,1.0,-5.3434896,-6.139447,99,8.693776,-0.066930905,202752,0.40524998,0.0,0.94282216,861.1932985782623,202752,0.0065258853,0.40766963,0.0,0.9115571
0.06077852,0.54477537,19.046728971962615,11.186445373831775,0.1795366406440735,234,0.05000013,1.0,1.0,-5.3938155,-6.124961,100,8.555712,-0.0701913,204800,0.40645418,0.0,0.93990964,869.9270980358124,204800,0.007922866,0.40732932,0.0,0.9124727
0.06556729,0.5510254,18.908256880733944,11.173214110091742,0.2057376503944397,233,0.05000013,1.0,1.0,-5.4146476,-6.124168,101,8.417955,-0.07294701,206848,0.40805325,0.0,0.9366921,878.6807107925415,206848,0.007183832,0.40693554,0.0,0.91356486
0.0660754,0.54907227,21.838709677419356,12.346321602150535,0.18956047296524048,232,0.05000013,1.0,1.0,-5.414819,-6.0522857,102,8.275202,-0.067446224,208896,0.4105379,0.0,0.9309147,887.5043904781342,208896,0.008093067,0.40616265,0.0,0.91557944
